timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest,source_type_service,flowID,pps,bps_oneway,bpp_oneway,bps_twoway,bpp_twoway
2024-01-01 15:14:00,165.65894953750885,TCP,7.207.44.186,58847,inbound,11.72.11.34,15134,REQ,4,4,717,3990,28752,4,7.207.44.186/58847/inbound/11.72.11.34/15134,4.328169422791465,173.56140480348702,40.10041841004184,24.08562900549225,5.564853556485356
2024-01-01 15:15:00,130.89434608768147,ICMP,239.183.175.154,9068,inbound,191.195.227.219,6982,REQ,4,1,873,94476,8681,4,239.183.175.154/9068/inbound/191.195.227.219/6982,6.6695012129493225,66.32066440963696,9.943871706758305,721.7729628804126,108.21993127147766
2024-01-01 15:16:00,88.4102812866211,TCP,181.214.87.255,54394,outbound,185.140.22.82,10120,FIN,4,0,199,17275,70093,4,181.214.87.255/54394/outbound/185.140.22.82/10120,2.2508694362689936,792.8150321427265,352.22613065326635,195.39582669119028,86.80904522613065
2024-01-01 15:17:00,284.5411467579508,TCP,255.72.162.178,10639,outbound,234.228.166.87,8460,FIN,1,0,332,74827,66113,1,255.72.162.178/10639/outbound/234.228.166.87/8460,1.1667908272065157,232.34952397320595,199.1355421686747,262.97426875717457,225.38253012048193
2024-01-01 15:18:00,229.10537766851223,UDP,212.36.233.208,48826,outbound,80.96.139.33,22201,CON,4,4,165,65787,29031,4,212.36.233.208/48826/outbound/80.96.139.33/22201,0.7201926104010314,126.71461619728693,175.94545454545454,287.14734097244036,398.7090909090909
2024-01-01 15:19:00,42.11994141235912,TCP,239.222.118.56,6084,inbound,199.74.158.220,27778,CON,4,2,242,85083,35814,4,239.222.118.56/6084/inbound/199.74.158.220/27778,5.7454970706343556,850.2860830070199,147.9917355371901,2020.0170547966236,351.58264462809916
2024-01-01 15:20:00,260.55354597178405,ICMP,8.206.94.116,11924,inbound,128.189.140.30,61218,ACK,1,2,900,88387,50563,1,8.206.94.116/11924/inbound/128.189.140.30/61218,3.4541844235636043,194.05991889849614,56.181111111111115,339.2277762727959,98.20777777777778
2024-01-01 15:21:00,146.2806163550291,TCP,222.109.19.123,61543,outbound,130.102.14.56,25568,CON,4,2,642,94811,66248,4,222.109.19.123/61543/outbound/130.102.14.56/25568,4.388824821751088,452.8829700800095,103.19003115264798,648.144657593524,147.68068535825546
2024-01-01 15:22:00,268.376212845538,UDP,231.52.118.11,56050,inbound,75.33.102.195,61204,FIN,3,2,227,24388,24990,3,231.52.118.11/56050/inbound/75.33.102.195/61204,0.8458275701604308,93.11555497052495,110.08810572687224,90.87243515891006,107.43612334801762
2024-01-01 15:23:00,239.9765912585998,UDP,177.16.63.41,6605,outbound,75.28.193.252,64319,REQ,4,2,634,46729,71842,4,177.16.63.41/6605/outbound/75.28.193.252/64319,2.641924350516334,299.37086622995974,113.3154574132492,194.72315926699963,73.70504731861199
2024-01-01 15:24:00,127.6215299903231,ICMP,94.156.146.237,62182,inbound,16.166.76.36,13662,ACK,4,4,556,47900,28482,4,94.156.146.237/62182/inbound/16.166.76.36/13662,4.3566316752522765,223.1755096664305,51.226618705035975,375.32852022407207,86.15107913669065
2024-01-01 15:25:00,6.838545565203207,UDP,11.97.177.70,35806,outbound,81.148.171.123,1203,CON,1,3,451,37467,8417,1,11.97.177.70/35806/outbound/81.148.171.123/1203,65.94969583807965,1230.8172724370652,18.662971175166298,5478.796571985212,83.07538802660754
2024-01-01 15:26:00,80.67634007954531,TCP,108.57.33.250,21197,outbound,19.198.101.135,4897,CON,3,1,196,77910,25561,3,108.57.33.250/21197/outbound/19.198.101.135/4897,2.429460729214387,316.8339066298415,130.41326530612244,965.7106398627187,397.5
2024-01-01 15:27:00,162.53610097679396,UDP,20.49.101.215,14021,inbound,77.228.193.40,63967,FIN,2,2,870,77854,8623,2,20.49.101.215/14021/inbound/77.228.193.40/63967,5.352657008329577,53.052829175662005,9.911494252873563,478.99512497297803,89.48735632183909
2024-01-01 15:28:00,190.0801181258616,ICMP,138.159.51.14,44427,outbound,254.202.215.197,54136,ACK,0,3,204,89428,15632,0,138.159.51.14/44427/outbound/254.202.215.197/54136,1.0732316562688653,82.23900613134757,76.62745098039215,470.4752968471181,438.37254901960785
2024-01-01 15:29:00,77.44051686141735,UDP,229.83.130.36,59279,outbound,61.25.70.248,18594,CON,3,0,979,68613,5428,3,229.83.130.36/59279/outbound/61.25.70.248/18594,12.6419610777128,70.09250738490816,5.544433094994893,886.0090658070566,70.08478038815117
2024-01-01 15:30:00,41.89288661443995,UDP,126.248.39.71,47440,inbound,103.210.69.106,64270,REQ,2,4,458,82862,65346,2,126.248.39.71/47440/inbound/103.210.69.106/64270,10.932643630294342,1559.8352197930437,142.6768558951965,1977.9491626494535,180.92139737991266
2024-01-01 15:31:00,250.4955780161098,UDP,40.235.55.150,8172,outbound,157.106.102.193,62327,FIN,3,3,830,29122,13550,3,40.235.55.150/8172/outbound/157.106.102.193/62327,3.313431744278621,54.09277124695821,16.325301204819276,116.2575412733518,35.086746987951805
2024-01-01 15:32:00,295.3222139929953,ICMP,104.138.109.191,57942,inbound,19.67.185.69,49247,ACK,2,2,257,69429,65891,2,104.138.109.191/57942/inbound/19.67.185.69/49247,0.870235924772309,223.11562381000863,256.3852140077821,235.09575883664064,270.15175097276267
2024-01-01 15:33:00,157.75448567257547,UDP,136.92.93.55,61581,outbound,113.56.164.60,18181,CON,2,2,529,59514,21931,2,136.92.93.55/61581/outbound/113.56.164.60/18181,3.353311937499873,139.0198187170316,41.45746691871456,377.25710141468323,112.50283553875236
2024-01-01 15:34:00,51.58661782590622,UDP,60.137.38.27,19772,inbound,92.29.198.200,46589,CON,3,2,272,1759,70283,3,60.137.38.27/19772/inbound/92.29.198.200/46589,5.272685271167451,1362.4269812994926,258.39338235294116,34.09799041170422,6.466911764705882
2024-01-01 15:35:00,81.76496722315873,TCP,49.163.124.12,15046,outbound,153.224.126.192,5484,ACK,1,3,9,58041,51592,1,49.163.124.12/15046/outbound/153.224.126.192/5484,0.11007159062923078,630.979278193697,5732.444444444444,709.8516879679092,6449.0
2024-01-01 15:36:00,5.615363896585272,ICMP,224.35.100.25,21037,outbound,115.5.17.9,49108,FIN,3,2,761,38030,65335,3,224.35.100.25/21037/outbound/115.5.17.9/49108,135.52104797033144,11635.042929226815,85.85413929040736,6772.490741539691,49.973718791064385
2024-01-01 15:37:00,274.29821208749365,UDP,86.3.222.81,39711,outbound,92.138.224.192,1376,ACK,3,3,949,43573,59597,3,86.3.222.81/39711/outbound/92.138.224.192/1376,3.459738190700619,217.27082924255512,62.79978925184405,158.8526577275006,45.914646996838776
2024-01-01 15:38:00,35.41354975875333,ICMP,192.165.126.87,16910,outbound,77.100.83.192,57119,ACK,2,2,201,55698,62201,2,192.165.126.87/16910/outbound/77.100.83.192/57119,5.675793626147797,1756.4181061692495,309.4577114427861,1572.7878278068658,277.1044776119403
2024-01-01 15:39:00,172.99729100672462,UDP,127.119.214.21,55851,inbound,52.194.209.232,22610,FIN,0,0,59,16140,7272,0,127.119.214.21/55851/inbound/52.194.209.232/22610,0.3410458028369161,42.03534030898396,123.2542372881356,93.29625860657332,273.5593220338983
2024-01-01 15:40:00,82.28916068409306,UDP,130.30.118.10,61840,inbound,206.30.218.144,6368,CON,2,0,887,69906,7983,2,130.30.118.10/61840/inbound/206.30.218.144/6368,10.779062426036651,97.01156183432987,9.0,849.5165027672133,78.81172491544532
2024-01-01 15:41:00,166.29798295448643,UDP,220.45.95.189,26280,inbound,183.109.92.163,5531,REQ,4,1,393,13386,78487,4,220.45.95.189/26280/inbound/183.109.92.163/5531,2.36322770137001,471.9660371435825,199.7124681933842,80.49406109551896,34.06106870229008
2024-01-01 15:42:00,195.46097446672405,TCP,197.191.229.9,31029,inbound,229.153.52.144,38622,FIN,3,2,652,69239,6990,3,197.191.229.9/31029/inbound/229.153.52.144/38622,3.335704233435093,35.761614404465185,10.720858895705522,354.2343948141294,106.19478527607362
2024-01-01 15:43:00,248.93956693178976,TCP,168.127.237.151,7662,inbound,86.252.152.1,45012,REQ,3,2,119,56016,59195,3,168.127.237.151/7662/inbound/86.252.152.1/45012,0.4780276653755342,237.78863573029201,497.43697478991595,225.018468098117,470.7226890756302
2024-01-01 15:44:00,62.0057394010049,TCP,99.171.111.59,38443,inbound,247.85.132.3,33909,CON,1,3,553,17700,43660,1,99.171.111.59/38443/inbound/247.85.132.3/33909,8.918529241682387,704.1283665313798,78.95117540687161,285.45744589109995,32.00723327305606
2024-01-01 15:45:00,3.397649014678295,ICMP,190.86.144.64,34401,inbound,164.5.243.148,17889,ACK,2,3,399,2391,57570,2,190.86.144.64/34401/inbound/164.5.243.148/17889,117.43414292537781,16944.0691935188,144.28571428571428,703.721894071625,5.992481203007519
2024-01-01 15:46:00,41.1520004576353,ICMP,247.222.222.233,41732,outbound,205.117.228.246,38079,REQ,1,2,834,13223,4594,1,247.222.222.233/41732/outbound/205.117.228.246/38079,20.266329479136182,111.63491322200434,5.508393285371703,321.3209528808366,15.854916067146283
2024-01-01 15:47:00,270.0155906902467,TCP,57.182.105.180,44140,outbound,89.153.182.166,65102,CON,3,1,331,3911,54862,3,57.182.105.180/44140/outbound/89.153.182.166/65102,1.2258551410081822,203.18086025979122,165.74622356495468,14.48434881112689,11.81570996978852
2024-01-01 15:48:00,262.17963426099834,ICMP,184.225.8.21,37658,outbound,212.160.13.55,28237,CON,2,2,267,78983,71660,2,184.225.8.21/37658/outbound/212.160.13.55/28237,1.0183857367586493,273.32405204541124,268.3895131086142,301.25528331988164,295.8164794007491
2024-01-01 15:49:00,179.26418934087545,UDP,141.88.175.17,17779,outbound,228.80.148.45,56978,ACK,2,3,520,31376,51550,2,141.88.175.17/17779/outbound/228.80.148.45/56978,2.9007466684336305,287.56440530337244,99.13461538461539,175.02659128610307,60.33846153846154
2024-01-01 15:50:00,180.19500644405264,UDP,115.203.167.144,24406,inbound,144.237.15.119,58474,ACK,4,2,695,54245,39668,4,115.203.167.144/24406/inbound/144.237.15.119/58474,3.8569326293499993,220.13928567058383,57.076258992805755,301.03497910660536,78.05035971223022
2024-01-01 15:51:00,199.544498696422,UDP,143.105.14.206,50791,inbound,84.156.219.7,5501,CON,4,3,480,46719,25494,4,143.105.14.206/50791/inbound/84.156.219.7/5501,2.4054784929463295,127.76097645661191,53.1125,234.1282285665824,97.33125
2024-01-01 15:52:00,52.693846459172526,TCP,63.246.166.12,57087,inbound,88.130.216.18,63246,CON,0,2,134,81149,56636,0,63.246.166.12/57087/inbound/88.130.216.18/63246,2.5429914307702686,1074.8124080082457,422.65671641791045,1540.0090419072876,605.5895522388059
2024-01-01 15:53:00,274.3321425828954,ICMP,81.31.136.39,23418,outbound,97.65.78.85,7557,REQ,4,4,693,70778,24839,4,81.31.136.39/23418/outbound/97.65.78.85/7557,2.526134901565882,90.54352787878058,35.84271284271284,258.00111986007215,102.13275613275613
2024-01-01 15:54:00,125.68928041513271,TCP,148.217.218.212,3277,inbound,124.201.209.149,50419,CON,2,3,916,88882,1667,2,148.217.218.212/3277/inbound/124.201.209.149/50419,7.2878132246010985,13.262865333417064,1.8198689956331877,707.1565666255402,97.03275109170306
2024-01-01 15:55:00,115.00324462202428,ICMP,82.76.207.200,38734,outbound,46.112.90.140,61000,CON,4,1,935,91143,3383,4,82.76.207.200/38734/outbound/46.112.90.140/61000,8.130205396143563,29.416561342410347,3.618181818181818,792.5254656906019,97.47914438502674
2024-01-01 15:56:00,155.72341981432297,UDP,191.75.171.37,46122,inbound,33.132.217.76,24420,REQ,0,4,355,26814,40052,0,191.75.171.37/46122/inbound/33.132.217.76/24420,2.279682789032534,257.1995917361439,112.8225352112676,172.1898994510377,75.53239436619718
2024-01-01 15:57:00,14.185093435839006,TCP,211.187.70.248,1888,inbound,155.120.127.77,13779,FIN,3,2,584,55785,63670,3,211.187.70.248/1888/inbound/155.120.127.77/13779,41.16997907990573,4488.51467126301,109.02397260273973,3932.6494571447624,95.5222602739726
2024-01-01 15:58:00,49.96838228994821,ICMP,227.47.17.143,35060,inbound,152.66.238.114,1889,REQ,4,3,498,12294,561,4,227.47.17.143/35060/inbound/152.66.238.114/1889,9.966302233085884,11.227099503536508,1.1265060240963856,246.03558163365034,24.686746987951807
2024-01-01 15:59:00,221.4362815662685,ICMP,183.38.195.186,41246,inbound,63.112.93.226,12197,REQ,2,4,625,73162,37900,2,183.38.195.186/41246/inbound/63.112.93.226/12197,2.8224823663910668,171.15533069795427,60.64,330.39752782384517,117.0592
2024-01-01 16:00:00,24.931320510745422,UDP,89.223.61.231,14690,outbound,48.190.205.11,59929,ACK,3,1,107,64137,31836,3,89.223.61.231/14690/outbound/48.190.205.11/59929,4.291790318682995,1276.948005472821,297.5327102803738,2572.5472492464605,599.411214953271
2024-01-01 16:01:00,180.9853176289698,TCP,141.108.80.240,59152,outbound,156.171.220.170,39121,REQ,2,3,290,19462,74406,2,141.108.80.240/59152/outbound/156.171.220.170/39121,1.6023399234766464,411.11622188345984,256.57241379310346,107.53358479552584,67.1103448275862
2024-01-01 16:02:00,73.68019799342814,TCP,229.133.210.76,21979,inbound,145.39.176.84,34395,CON,3,4,825,54599,36294,3,229.133.210.76/21979/inbound/145.39.176.84/34395,11.197038315146566,492.5882528605206,43.99272727272727,741.0267817802271,66.18060606060607
2024-01-01 16:03:00,116.84975465118876,TCP,249.187.89.13,46162,outbound,57.86.83.191,39548,CON,2,4,629,46381,74764,2,249.187.89.13/46162/outbound/57.86.83.191/39548,5.382980921762688,639.830183838896,118.86168521462639,396.9285184932834,73.73767885532591
2024-01-01 16:04:00,86.67925165753287,UDP,95.53.131.251,39021,inbound,203.184.120.225,12278,CON,4,4,632,62913,67311,4,95.53.131.251/39021/inbound/203.184.120.225/12278,7.291248919603195,776.5526202965358,106.50474683544304,725.8138343022085,99.54588607594937
2024-01-01 16:05:00,106.76624766783824,TCP,39.71.24.76,17333,inbound,202.73.106.123,5042,FIN,4,0,147,44952,18527,4,39.71.24.76/17333/inbound/202.73.106.123/5042,1.376839621238104,173.52862355563505,126.03401360544218,421.0319364210561,305.7959183673469
2024-01-01 16:06:00,215.7418669647552,UDP,160.186.229.190,52413,inbound,198.99.215.203,6216,CON,0,2,327,47936,46583,0,160.186.229.190/52413/inbound/198.99.215.203/6216,1.5157002421482733,215.92007455655357,142.45565749235473,222.19145812727714,146.59327217125383
2024-01-01 16:07:00,89.20680251539018,UDP,166.119.219.52,5078,inbound,43.118.22.154,3039,FIN,3,3,415,4695,34519,3,166.119.219.52/5078/inbound/43.118.22.154/3039,4.6521115912478,386.9547952247778,83.17831325301205,52.630515472068474,11.313253012048193
2024-01-01 16:08:00,169.96475162503944,UDP,222.194.155.130,63263,outbound,186.248.236.36,43642,CON,0,3,210,96030,8546,0,222.194.155.130/63263/outbound/186.248.236.36/43642,1.2355503008252124,50.28101367072507,40.695238095238096,564.9995018487864,457.2857142857143
2024-01-01 16:09:00,142.86751561950996,ICMP,237.245.225.207,1959,inbound,134.64.133.177,4404,REQ,1,3,296,15502,12320,1,237.245.225.207/1959/inbound/134.64.133.177/4404,2.071849564377658,86.23373862544848,41.62162162162162,108.5061214425083,52.37162162162162
2024-01-01 16:10:00,199.13498249225816,TCP,150.95.252.165,45964,inbound,22.104.87.152,29367,ACK,4,4,398,65383,76058,4,150.95.252.165/45964/inbound/22.104.87.152/29367,1.998644311606441,381.94193229186607,191.10050251256283,328.33507795418075,164.2788944723618
2024-01-01 16:11:00,281.0552388234949,TCP,200.246.71.61,23802,outbound,125.78.89.199,4794,CON,3,2,103,92776,20774,3,200.246.71.61/23802/outbound/125.78.89.199/4794,0.3664760010564503,73.91429559171551,201.6893203883495,330.0988104273129,900.7378640776699
2024-01-01 16:12:00,219.79837195335404,UDP,185.5.205.31,58067,inbound,51.215.175.101,6853,FIN,0,1,636,88231,30466,0,185.5.205.31/58067/inbound/51.215.175.101/6853,2.8935610138867314,138.6088519639515,47.90251572327044,401.41789593748456,138.72798742138366
2024-01-01 16:13:00,64.56061953936795,UDP,99.137.130.255,44322,outbound,253.197.245.226,35405,FIN,0,3,757,42823,35625,0,99.137.130.255/44322/outbound/253.197.245.226/35405,11.725414120885171,551.8069723335987,47.06076618229854,663.2990870523985,56.569352708058126
2024-01-01 16:14:00,9.451822204879273,TCP,187.75.176.58,64132,inbound,106.192.59.45,46939,ACK,1,2,508,51422,76664,1,187.75.176.58/64132/inbound/106.192.59.45/46939,53.74625008686234,8111.028576100816,150.91338582677164,5440.432425131172,101.2244094488189
2024-01-01 16:15:00,78.75298688551753,UDP,31.92.254.68,49352,inbound,36.185.203.165,16569,CON,0,2,891,46864,73158,0,31.92.254.68/49352/inbound/36.185.203.165/16569,11.313856594356709,928.955242121154,82.10774410774411,595.0758422423489,52.597081930415264
2024-01-01 16:16:00,178.5638714170064,TCP,190.51.88.126,49948,inbound,11.11.169.241,19287,REQ,2,0,868,25011,17458,2,190.51.88.126/49948/inbound/11.11.169.241/19287,4.861005718076808,97.76893758777064,20.112903225806452,140.0675276668422,28.81451612903226
2024-01-01 16:17:00,15.522601463926678,ICMP,169.30.253.212,17733,inbound,39.198.138.35,39164,CON,4,3,209,91388,19409,4,169.30.253.212/17733/inbound/39.198.138.35/39164,13.464237968468094,1250.3703097129055,92.86602870813397,5887.415212738575,437.2631578947368
2024-01-01 16:18:00,148.96023753565078,UDP,250.83.230.126,10750,inbound,52.30.32.140,54284,CON,0,4,933,19505,8748,0,250.83.230.126/10750/inbound/52.30.32.140/54284,6.2634164353873585,58.72708143276379,9.37620578778135,130.9409834643413,20.905680600214364
2024-01-01 16:19:00,179.09317039017506,TCP,150.131.12.44,61848,inbound,146.168.57.183,44330,ACK,0,2,428,58222,70442,0,150.131.12.44/61848/inbound/146.168.57.183/44330,2.3898175405994144,393.3259981189344,164.5841121495327,325.0933571233156,136.03271028037383
2024-01-01 16:20:00,100.33974285600654,UDP,127.169.113.176,41566,outbound,152.200.127.30,26699,CON,1,2,393,89856,39542,1,127.169.113.176/41566/outbound/152.200.127.30/26699,3.9166933142730715,394.0811374885135,100.61577608142494,895.5175431229545,228.6412213740458
2024-01-01 16:21:00,231.296569903372,TCP,20.243.204.80,21269,inbound,55.252.232.9,59442,REQ,2,1,826,99589,74831,2,20.243.204.80/21269/inbound/55.252.232.9/59442,3.5711727171097927,323.5283602833449,90.59443099273608,430.5684258162798,120.5677966101695
2024-01-01 16:22:00,32.06881611481816,TCP,182.163.224.128,35777,outbound,188.129.229.14,26386,FIN,0,0,916,3547,43684,0,182.163.224.128/35777/outbound/188.129.229.14/26386,28.563573931771693,1362.195593488553,47.68995633187773,110.60589163318143,3.8722707423580784
2024-01-01 16:23:00,22.633820742569046,UDP,143.204.16.151,15276,outbound,3.42.158.197,1172,ACK,4,2,109,53243,42914,4,143.204.16.151/15276/outbound/3.42.158.197/1172,4.815802035358348,1896.012188489616,393.70642201834863,2352.3646584273806,488.4678899082569
2024-01-01 16:24:00,218.48380798546063,ICMP,58.71.241.218,22340,inbound,67.55.62.202,2778,REQ,4,2,889,63006,37405,4,58.71.241.218/22340/inbound/67.55.62.202/2778,4.068951416569781,171.20261837659464,42.075365579302584,288.37834977772286,70.87289088863892
2024-01-01 16:25:00,148.6978457302389,TCP,109.22.173.71,38395,outbound,15.108.115.91,27769,FIN,0,4,348,10762,37740,0,109.22.173.71/38395/outbound/15.108.115.91/27769,2.3403163528766,253.80327344127267,108.44827586206897,72.37495571740796,30.92528735632184
2024-01-01 16:26:00,206.551878688678,TCP,8.58.217.110,20186,inbound,138.165.46.56,8402,ACK,2,4,50,63101,37864,2,8.58.217.110/20186/inbound/138.165.46.56/8402,0.24206993573445876,183.31472093299092,757.28,305.4971002956016,1262.02
2024-01-01 16:27:00,130.5047188472635,TCP,187.12.166.228,16984,outbound,50.241.70.142,47383,ACK,4,1,916,58382,31695,4,187.12.166.228/16984/outbound/50.241.70.142/47383,7.018903286340494,242.8647812888231,34.601528384279476,447.3554712479593,63.73580786026201
